Code|Level_2|Fonte
B01D  53/9431|1.1.1. Emissions abatement from stationary sources; 1.1.2. Emissions abatement from mobile sources|CPC
B01D  53/9436|1.1.1. Emissions abatement from stationary sources; 1.1.2. Emissions abatement from mobile sources|CPC
B01D  53/944|1.1.1. Emissions abatement from stationary sources; 1.1.2. Emissions abatement from mobile sources|CPC
B01D  53/9445|1.1.1. Emissions abatement from stationary sources; 1.1.2. Emissions abatement from mobile sources|CPC
B01D  53/945|1.1.1. Emissions abatement from stationary sources; 1.1.2. Emissions abatement from mobile sources|CPC
B01D  53/9454|1.1.1. Emissions abatement from stationary sources; 1.1.2. Emissions abatement from mobile sources|CPC
B01D  53/9459|1.1.1. Emissions abatement from stationary sources; 1.1.2. Emissions abatement from mobile sources|CPC
B01D  53/9463|1.1.1. Emissions abatement from stationary sources; 1.1.2. Emissions abatement from mobile sources|CPC
B01D  53/9468|1.1.1. Emissions abatement from stationary sources; 1.1.2. Emissions abatement from mobile sources|CPC
B01D  53/9472|1.1.1. Emissions abatement from stationary sources; 1.1.2. Emissions abatement from mobile sources|CPC
B01D  53/9477|1.1.1. Emissions abatement from stationary sources; 1.1.2. Emissions abatement from mobile sources|CPC
B01D  53/9481|1.1.1. Emissions abatement from stationary sources; 1.1.2. Emissions abatement from mobile sources|CPC
B01D  53/9486|1.1.1. Emissions abatement from stationary sources; 1.1.2. Emissions abatement from mobile sources|CPC
B01D  53/949|1.1.1. Emissions abatement from stationary sources; 1.1.2. Emissions abatement from mobile sources|CPC
B01D  53/9495|1.1.1. Emissions abatement from stationary sources; 1.1.2. Emissions abatement from mobile sources|CPC
B01D  53/96|1.1.1. Emissions abatement from stationary sources; 1.1.2. Emissions abatement from mobile sources; 1.1.1. Emissions abatement from stationary sources e.g. SOx, NOx, PM emissions from combustion plants; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
B01D  53/965|1.1.1. Emissions abatement from stationary sources; 1.1.2. Emissions abatement from mobile sources|CPC
B01J  23/38|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
B01J  23/40|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
B01J  23/42|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
B01J  23/44|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
B01J  23/46|1.1.2. Emissions abatement from mobile sources; 1.1.2. Emissions abatement from mobile sources e.g. NOx, CO, HC, PM emissions from motor vehicles|CPC & IPC
B01J  23/462|1.1.2. Emissions abatement from mobile sources|CPC
B01J  23/464|1.1.2. Emissions abatement from mobile sources|CPC
B01J  23/466|1.1.2. Emissions abatement from mobile sources|CPC
B01J  23/468|1.1.2. Emissions abatement from mobile sources|CPC
B02C  19/0075|1.3.6. Waste management Not elsewhere classified|CPC
B03B   9/06|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
B03B   9/061|1.3.2. Material recovery recycling and re-use|CPC
B03B   9/062|1.3.2. Material recovery recycling and re-use|CPC
B03B   9/063|1.3.2. Material recovery recycling and re-use|CPC
B03B   9/065|1.3.2. Material recovery recycling and re-use|CPC
B03C   3/00|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/01|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/011|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/013|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/014|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/016|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/017|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/0175|1.1.3. Air pollution abatement - Not elsewhere classified|CPC
B03C   3/019|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/02|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/025|1.1.3. Air pollution abatement - Not elsewhere classified|CPC
B03C   3/04|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/06|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/08|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/09|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/10|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/12|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/14|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/145|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/15|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/155|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/16|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/28|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/30|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/32|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/34|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/36|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/361|1.1.3. Air pollution abatement - Not elsewhere classified|CPC
B03C   3/363|1.1.3. Air pollution abatement - Not elsewhere classified|CPC
B03C   3/365|1.1.3. Air pollution abatement - Not elsewhere classified|CPC
B03C   3/366|1.1.3. Air pollution abatement - Not elsewhere classified|CPC
B03C   3/368|1.1.3. Air pollution abatement - Not elsewhere classified|CPC
B03C   3/38|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/383|1.1.3. Air pollution abatement - Not elsewhere classified|CPC
B03C   3/386|1.1.3. Air pollution abatement - Not elsewhere classified|CPC
B03C   3/40|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/41|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/43|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/45|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/455|1.1.3. Air pollution abatement - Not elsewhere classified|CPC
B03C   3/47|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/49|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/51|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/53|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/60|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/62|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/64|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/66|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/68|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/70|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/72|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/74|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/743|1.1.3. Air pollution abatement - Not elsewhere classified|CPC
B03C   3/746|1.1.3. Air pollution abatement - Not elsewhere classified|CPC
B03C   3/76|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/761|1.1.3. Air pollution abatement - Not elsewhere classified|CPC
B03C   3/763|1.1.3. Air pollution abatement - Not elsewhere classified|CPC
B03C   3/765|1.1.3. Air pollution abatement - Not elsewhere classified|CPC
B03C   3/766|1.1.3. Air pollution abatement - Not elsewhere classified|CPC
B03C   3/768|1.1.3. Air pollution abatement - Not elsewhere classified|CPC
B03C   3/78|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/80|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/82|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/84|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/86|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/88|1.1.3. Air pollution abatement - Not elsewhere classified; 1.1.3. Air pollution abatement - Not elsewhere classified|CPC & IPC
B03C   3/885|1.1.3. Air pollution abatement - Not elsewhere classified|CPC
B09B|1.3.6. Waste management  Not elsewhere classified|IPC
B09B   1/00|1.3.6. Waste management Not elsewhere classified; 1.3.6. Waste management  Not elsewhere classified|CPC & IPC
B09B   1/002|1.3.6. Waste management Not elsewhere classified|CPC
B09B   1/004|1.3.6. Waste management Not elsewhere classified|CPC
B09B   1/006|1.3.6. Waste management Not elsewhere classified|CPC
B09B   1/008|1.3.6. Waste management Not elsewhere classified|CPC
B09B   3/00|1.3.6. Waste management Not elsewhere classified; 1.3.6. Waste management  Not elsewhere classified|CPC & IPC
B09B   3/0008|1.3.6. Waste management Not elsewhere classified|CPC
B09B   3/0016|1.3.6. Waste management Not elsewhere classified|CPC
B09B   3/0025|1.3.6. Waste management Not elsewhere classified|CPC
B09B   3/0033|1.3.6. Waste management Not elsewhere classified|CPC
B09B   3/0041|1.3.6. Waste management Not elsewhere classified|CPC
B09B   3/005|1.3.6. Waste management Not elsewhere classified|CPC
B09B   3/0058|1.3.6. Waste management Not elsewhere classified|CPC
B09B   3/0066|1.3.6. Waste management Not elsewhere classified|CPC
B09B   3/0075|1.3.6. Waste management Not elsewhere classified|CPC
B09B   3/0083|1.3.6. Waste management Not elsewhere classified|CPC
B09B   3/0091|1.3.6. Waste management Not elsewhere classified|CPC
B09B   5/00|1.3.6. Waste management Not elsewhere classified; 1.3.6. Waste management  Not elsewhere classified|CPC & IPC
B09B2220/00|1.3.6. Waste management Not elsewhere classified|CPC
B09B2220/02|1.3.6. Waste management Not elsewhere classified|CPC
B09B2220/04|1.3.6. Waste management Not elsewhere classified|CPC
B09B2220/06|1.3.6. Waste management Not elsewhere classified|CPC
B09B2220/08|1.3.6. Waste management Not elsewhere classified|CPC
B09B2220/10|1.3.6. Waste management Not elsewhere classified|CPC
B09B2220/12|1.3.6. Waste management Not elsewhere classified|CPC
B09B2220/14|1.3.6. Waste management Not elsewhere classified|CPC
B09C|1.4.  Soil remediation|IPC
B09C   1/00|1.4.  Soil remediation; 1.4.  Soil remediation|CPC & IPC
B09C   1/002|1.4.  Soil remediation|CPC
B09C   1/005|1.4.  Soil remediation|CPC
B09C   1/007|1.4.  Soil remediation|CPC
B09C   1/02|1.4.  Soil remediation; 1.4.  Soil remediation|CPC & IPC
B09C   1/025|1.4.  Soil remediation|CPC
B09C   1/04|1.4.  Soil remediation|IPC
B09C   1/06|1.4.  Soil remediation; 1.4.  Soil remediation|CPC & IPC
B09C   1/062|1.4.  Soil remediation|CPC
B09C   1/065|1.4.  Soil remediation|CPC
B09C   1/067|1.4.  Soil remediation|CPC
B09C   1/08|1.4.  Soil remediation; 1.4.  Soil remediation|CPC & IPC
B09C   1/085|1.4.  Soil remediation|CPC
B09C   1/10|1.4.  Soil remediation; 1.4.  Soil remediation|CPC & IPC
B09C   1/105|1.4.  Soil remediation|CPC
B09C2101/00|1.4.  Soil remediation|CPC
B22F   8/00|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
B29B   7/66|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
B29B  17/00|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
B29B  17/0005|1.3.2. Material recovery recycling and re-use|CPC
B29B  17/0026|1.3.2. Material recovery recycling and re-use|CPC
B29B  17/0036|1.3.2. Material recovery recycling and re-use|CPC
B29B  17/0042|1.3.2. Material recovery recycling and re-use|CPC
B29B  17/0047|1.3.2. Material recovery recycling and re-use|CPC
B29B  17/0052|1.3.2. Material recovery recycling and re-use|CPC
B29B  17/02|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
B29B  17/0206|1.3.2. Material recovery recycling and re-use|CPC
B29B  17/021|1.3.2. Material recovery recycling and re-use|CPC
B29B  17/04|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
B29B  17/0404|1.3.2. Material recovery recycling and re-use|CPC
B29B  17/0408|1.3.2. Material recovery recycling and re-use|CPC
B29B  17/0412|1.3.2. Material recovery recycling and re-use|CPC
B30B   9/32|1.3.2. Material recovery recycling and re-use; 1.3.2. Material recovery, recycling and re-use|CPC & IPC
